User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Pete,@peteginsd,2019-02-16T23:59:32.000Z,"Cyprus, the home of Bank of Cyprus, the bank co-chaired by Wilbur Ross, our Secretary of Commerceù, as installed by 
@realDonaldTrump
  

I'm amazed at the depth of corruption in this administration. Still.

#TrumpCrimeSyndicate",3,9,16
Shea Crawford,@shea_kailua,2019-02-16T21:27:07.000Z,You must be speaking about Obama because Trump has not been CLEARED of every single violation set before him!!! Obama was manufacture of collusion!!!You must be speaking about Obama because Trump has not been CLEARED of every single violation set before him!!! Obama was manufacture of collusion!!!,2,1,1
Larry Jamison,@Laborer88,2019-02-16T23:58:12.000Z,"""Obama was manufacture of collusion!!!""
Looks like Putin has some malfunctioning bots there in Volgograd.",1,,11
StoneCarver,@jstone6201,2019-02-16T23:32:14.000Z,"What a fucking joke. The fact that the electoral college failed to do their job and Trump got elected makes me embarrassed to be an American. If you are so against socialism, get rid of social security. I believe in an America that wants to help one another.What a fucking joke. The fact that the electoral college failed to do their job and Trump got elected makes me embarrassed to be an American. If you are so against socialism, get rid of social security. I believe in an America that wants to help one another.",5,1,7
"Deplorable Boomer
#IFBP",@DKlepp,2019-02-16T23:55:36.000Z,I would have loved to have been able to opt out of Social Security when I was young. I would have a much better retirement now if I would have invested it myself,1,,5
BPH,@supergbp,2019-02-16T23:52:44.000Z,That's some crazy shit.That's some crazy shit.,,,1
Wonder Woman is my stunt double,@OoSayCanYouSee,2019-02-16T23:55:27.000Z,"I still wonder why, when you follow 
@realDonaldTrump
 the suggestions of who else to follow is Hollywood People, not other Countries Presidents and dignitaries.I still wonder why, when you follow 
@realDonaldTrump
 the suggestions of who else to follow is Hollywood People, not other Countries Presidents and dignitaries.",1,,7
Daniel,@Danielpppp4475,2019-02-16T23:08:02.000Z,First of all we don't pay half. Cost per person for healthcare in Canada is 4800$ per year compared to 10200$ in the US. I'd rather have my government put money to save live then in military. So if you system is so good why do you live 8 years less the us for less then half,3,,
Angel without a Halo,@angelwithoutaha,2019-02-16T23:51:00.000Z,No one pays that much for health insurance here. And we don't want our government in our health insurance. Every time they put there hands in insurance there is a problem,,,3
KCconcealed,@KCconcealed,2019-02-16T21:51:35.000Z,He's pushing you guys to the extreme left with each tweet like this. It's brilliant politically.He's pushing you guys to the extreme left with each tweet like this. It's brilliant politically.,138,33,468
hdoobs,@HeidiDube,2019-02-16T23:58:54.000Z,Read a book. Listen to a podcast. Learn about people who are different than you. Middle-aged white guys pushing MAGA agenda are so cliche.,2,,5
Kurka Moreno,@MorenoKurka,2019-02-16T23:54:44.000Z,Congratulations Mr Trump!!Congratulations Mr Trump!!,,1,2
Lindsey Graham,@LindseyGrahamSC,2019-02-16T18:39:01.000Z,"Great speech at the Munich Security Conference by 
@VP
 Pence.

He made the case America is economically stronger, more militarily dominant, and a better partner for the world at large due to the past two years of the Trump presidency. 

I agree. #MSC2019In Munich, Pence doubles down on criticism of Europe over Iran nuclear deal, urges removal of Maduro
Vice President Mike Pence asked European allies to follow Washington's lead and withdraw from the 2015 Iran nuclear deal and urged the European Union to recognize Venezuelan politician Juan Guaido as...
foxnews.com",6.4K,1.8K,5.8K
Michael,@TxBearCub69,2019-02-16T23:54:32.000Z,"And the audience loved it so much that when Pence paused for applause, he was met with total SILENCE. convey what the world thinks of US now, it'll take decades to repair the damage done by 
@realDonaldTrump",,1,3
Ryan Knight ‚ò≠,@ProudSocialist,2019-02-16T23:43:04.000Z,"Munich security report: 
@realDonaldTrump
 displays an irritating enthusiasm for strongmen across the globe and disdain for international institutions and agreements.""

Trump's destroying relations with our European allies, which benefits Putin.

We're waiting too long to IMPEACH.",76,776,2.2K
ùïÇùïíùï•ùïôùïùùïñùïñùïü ùïÑùïíùï´ùï¶ùï£ùï†ùï®ùï§ùïúùïö,@kathleengmaz,2019-02-16T23:49:03.000Z,I haven't a clue why Impeachment proceedings weren't started long ago. Disappointed in the Democratic candidates for not calling for it immediately.,1,1,4
Ryan Hill,@RyanHillMI,2019-02-16T19:52:51.000Z,"Oh¶ I See!

His last video got taken down.

No Wonder you all have been crying!

#BeBestOh¶ I See!

His last video got taken down.

No Wonder you all have been crying!

#BeBest",149,44,782
Donna Elliott,@DMIGHTYDUCKFAN,2019-02-16T23:59:07.000Z,Yup REM had it removed!!,,2,2
Carlos A Cartaya,@remarkable140,2019-02-16T23:54:30.000Z,Happy Thanksgiving Nancy!Happy Thanksgiving Nancy!,,,2
Nation Restoration,@SheilaHolm,2019-02-16T23:54:21.000Z,"... details in It's A Faith Walk! Deeper TRUTH in For The Sake Of America 3 book series. Congress paid for the Faith Monument & printing of a bible for every home, church & school. 
@realDonaldTrump
 is taking on layer by layer of enemy schemes against our Country since early 1800!Quote Tweet
Nation Restoration
@SheilaHolm
 ¬∑ Feb 16, 2019
FAITH MONUMENT: 500 year plan for Freedom & Liberty.
Counter-clockwise from feet of Faith: 1. Morality, 2. Law, 3. Education & 4. Liberty but, within about 25 years 'as a nation', a different plan began! It was allowed to continue & expand ...",2,4,17
Peter Roberts,@ManFromMarina,2019-02-16T23:54:06.000Z,"Yeah...crack US combat troops are required for the national emergencyù all along the Mexican border to prevent the invasionù of exhausted, hungry and poor immigrants applying for asylum.Yeah...crack US combat troops are required for the national emergencyù all along the Mexican border to prevent the invasionù of exhausted, hungry and poor immigrants applying for asylum.",,2,5
Judy B,@jujube23,2019-02-16T23:57:40.000Z,SweetSweet,,1,2
domeslatkidome,@leamdier,2019-02-16T22:15:02.000Z,"Tourists were my 2nd point and the 1st one was about refugees/immigrants which, to reiterate, US has inflicted onto themselves with their continuous meddling rhetorics so you make you bed you'vo got to lie in it, especially with the volumes of oil looted.Tourists were my 2nd point and the 1st one was about refugees/immigrants which, to reiterate, US has inflicted onto themselves with their continuous meddling rhetorics so you make you bed you'vo got to lie in it, especially with the volumes of oil looted.",1,,
slikvee,@slikvee,2019-02-16T23:55:13.000Z,"Yeah, refugees come to America to suck the welfare system dry. So if Europe is so great, why arent they going there if the USA is the pariah you claim it to be?",1,1,1
Jack Dunne,@iamjackdunne,2019-02-16T23:55:45.000Z,"Hell, I don't think she belongs in our country.",2,3,5
David Begnaud,@DavidBegnaud,2019-02-16T23:46:08.000Z,"Regarding #JussieSmollette:
A source close to the investigation tells CBS News that 2 brothers - arrested & then released - told detectives that Smollett paid them to participate in the alleged attack, & that they purchased the rope found around Smolletts neck at a hardware store",61,163,246
V,@esslinger62,2019-02-16T23:51:04.000Z,"Mr. Smollette deserves our compassion at this time. He's clearly troubled. His hatred for 
@realDonaldTrump
 played a role in this. I hope he gets the help he needs.",5,1,6
Brian Stelter,@brianstelter,2019-02-16T23:48:37.000Z,"""We did reach out to Mr. Smollett's attorney"" last night after receiving information from the two men, CPD spokesman 
@AJGuglielmi
 told me. ""We need to speak to him now to corroborate that information and ask him additional questions."" I'm about to join 
@SECupp
 by phone...""We did reach out to Mr. Smollett's attorney"" last night after receiving information from the two men, CPD spokesman 
@AJGuglielmi
 told me. ""We need to speak to him now to corroborate that information and ask him additional questions."" I'm about to join 
@SECupp
 by phone...",323,260,752
V,@esslinger62,2019-02-16T23:53:58.000Z,"Mr. Smollett is troubled and needs help. His hatred for 
@realDonaldTrump
 played a role in this. Not a time to kick a man who's down or gloat. People who quickly jumped to conclusions should reassess their behavior.",6,,9
mr PhD with the hot artist wife,@StatsInTheWild,2019-02-16T23:51:10.000Z,"The last military national emergency was called by Bush immediately after 9/11.  You know, an actual emergency.  
@realDonaldTrump",1,,2
Penelope Maynard,@penelope7usa,2019-02-16T23:50:56.000Z,Wow yourself.Wow yourself.,1,1,2
Sherry Baker,@fantasticlegs,2019-02-17T23:58:21.000Z,"These politicians have all CO-SPONSORED a bill to legalize abortions UP TO BIRTH:

* Elizabeth Warren
* Kamala Harris
* Cory Booker 
* Beto O'Rourke
* Kristen Gillibrand
* Bernie Sanders
* Amy Klobuchar 
* Eric Swalwell

Pure Evil
Abortion Is MurderThese politicians have all CO-SPONSORED a bill to legalize abortions UP TO BIRTH:

* Elizabeth Warren
* Kamala Harris
* Cory Booker 
* Beto O'Rourke
* Kristen Gillibrand
* Bernie Sanders
* Amy Klobuchar 
* Eric Swalwell

Pure Evil
Abortion Is Murder",2,5,5
Rightfield,@09hamilton,2019-02-17T23:59:36.000Z,The muleThe mule,1,2,3
Fastbreak32,@fastbreak32,2019-02-17T23:59:47.000Z,There are already indictments and convictions. Please do try to keep up.There are already indictments and convictions. Please do try to keep up.,,1,15
LuluLimonada,@MachitaMeg,2019-02-17T23:56:41.000Z,Have you read at least crib notes of the constitution?Have you read at least crib notes of the constitution?,1,,11
JT,@TitanUpCaliFan,2019-02-17T23:57:53.000Z,Jacob practicing on that cigar for prisonJacob practicing on that cigar for prison,,1,5
John Mize,@fishygod666,2019-02-17T23:59:47.000Z,"Sounds like obstruction of justice, Don. You should resign now while you still have the option.Sounds like obstruction of justice, Don. You should resign now while you still have the option.",,,4
"We did it, Joe",@snowmanomics,2019-02-17T23:59:08.000Z,Thanks for reminding me to watch his interview on 60 minutes tonight. McCabe is right that you're a threat to the security and stability of this country.Thanks for reminding me to watch his interview on 60 minutes tonight. McCabe is right that you're a threat to the security and stability of this country.,1,1,9
Rick Swartz,@rickswartznose,2019-02-17T23:53:58.000Z,So the constitution is an excuse now?  This is why Trumpers aren't taken seriously.So the constitution is an excuse now?  This is why Trumpers aren't taken seriously.,30,1,67
Tyl3rr,@Tyl3rr1,2019-02-17T23:58:51.000Z,Never seen someone get baited this hard,,,39
Nancy Skinner,@ClimateTalker,2019-02-17T23:58:31.000Z,"60 minutes Maybe 
@CBSNews
 should lawyer-up before Andy McCabe goes on 
@60Minutes
. If 
@realDonaldTrump
 wants a parody show investigated, what will he do to an Investigative Show?Quote Tweet
CBS News
@CBSNews
 ¬∑ Feb 17, 2019
Former Acting FBI Director Andrew McCabe says the possibility of an ""inappropriate relationship"" between President Trump and Russia prompted the obstruction of justice and counterintelligence investigations.

See the full interview tonight on @60Minutes https://cbsn.ws/2GuDOM3",,2,7
Briefing the News,@TheNewsBriefing,2019-02-17T23:53:00.000Z,"Jeff Sessions will be remembered as the worst Attorney General in American history. If not for his cowardice and incompetence, this witch hunt never would have happened.Jeff Sessions will be remembered as the worst Attorney General in American history. If not for his cowardice and incompetence, this witch hunt never would have happened.",82,300,885
"AMERICAN STORM
Meme Catcher",@americanstorm,2019-02-17T23:59:13.000Z,I think this witch hunt was supposed to happen.  Look at what we have learned about Democrats.,,,1
El Gato Blanco,@bjjberserker,2019-02-17T23:59:03.000Z,Hahahahaha!  You quoting Rush Limbaugh! Hahahaha!Hahahahaha!  You quoting Rush Limbaugh! Hahahaha!,,1,9
Dr. Daniel J. Winarick,@DrWinarick,2019-02-17T23:59:00.000Z,Thought this was widely agreed to be obstruction of justice? #DesperationThought this was widely agreed to be obstruction of justice? #Desperation,,2,4
Laura aka SouthernComfort,@SouthernPSB,2019-02-17T23:59:37.000Z,"@CoryBooker
 you say 
@realDonaldTrump
  is a liar. I just watched you stand in front of a camera & blame the synagogue shooting on Conservatives.. you lying sack of crap. That guy hated the President . The guy that shot up that church in Texas was a Democrat. It's another Democrat",1,1,2
St Peter,@stpeteyontweety,2019-02-17T23:58:06.000Z,"Hey 
@realDonaldTrump
 
#MarALardass is trending!",,4,14
Dawn Maniglia,@dmprpro,2019-02-17T23:57:19.000Z,"Because 
@realDonaldTrump
 is fake news. Ladies and gentlemen your true 
@POTUS
 is Sean Hannity and 
@VP
 is Rush Limbaugh. 
@realDonaldTrump
 is their collective bi%?ch",,1,4
Renato Mariotti,@renato_mariotti,2019-02-17T22:13:51.000Z,It shouldn't be normal for the President of the United States to falsely attack his own Justice Department and FBI. We should stop acting like it is. https://twitter.com/realDonaldTrump/status/1097247455006068738¶This Tweet is unavailable.,550,4.4K,17.5K
Joanne Gifford,@AllWork_NoPlay,2019-02-17T23:59:37.000Z,"I just stepped out of the unbelievably disturbing rabbit hole of well sourced organized crime connections that 
@LincolnsBible
  makes to.
@realDonaldTrump
, his family, and certain members of his cabinet and I am just sick to my stomach. Stop this transnatl organized crime ring now.",,1,2
Sara Hoback,@HobackSara,2019-02-17T23:59:56.000Z,Seeing you melt down over being made fun of is my favorite thing. Baldwin actually wasn't that great last night in portraying just how clownish your press conference was Friday. He needed to up the ante.Seeing you melt down over being made fun of is my favorite thing. Baldwin actually wasn't that great last night in portraying just how clownish your press conference was Friday. He needed to up the ante.,1,2,22
William LeGate (ig: @legate),William LeGate (ig: @legate),2019-02-17T23:51:12.000Z,"What will you do when your own son is indicted? Will you obstruct justice by pardoning him before the trial, or will you let your son go to prison to save your own ass?What will you do when your own son is indicted? Will you obstruct justice by pardoning him before the trial, or will you let your son go to prison to save your own ass?",56,70,992
Cortney Miller,@CortneyMiller22,2019-02-17T23:57:52.000Z,"Emphasis on the word WHEN,ù (NOT IF). ",,1,12
Dave Hogg,@stareagle,2019-02-17T23:58:50.000Z,"You've openly admitted your campaign (including your son) colluded with Russia to get dirt on Secretary Clinton. There have been dozens of indictments, including major members of your campaign. Ask Rudy what it looks like when prosecutors are rolling up a criminal enterprise.You've openly admitted your campaign (including your son) colluded with Russia to get dirt on Secretary Clinton. There have been dozens of indictments, including major members of your campaign. Ask Rudy what it looks like when prosecutors are rolling up a criminal enterprise.",2,,22
Paula Stone-Buckner,@psbuckner1,2019-02-17T23:57:23.000Z,"Why...just why? It's bad enough you tweet it the first time, but then you go and retweet it. You seriously need help.Why...just why? It's bad enough you tweet it the first time, but then you go and retweet it. You seriously need help.",,,3
"Helga G. Pataki, That Woman From Michigan",@kzoorunningmom,2019-02-17T23:58:51.000Z,"Sir, move along.  You're holding up the drive thru lineSir, move along.  You're holding up the drive thru line",1,1,24
Ruthann,@TeaBoots,2019-02-16T12:13:29.000Z,"This man needs to be heard 
He is fed up with Liberals & their destructive behavior ~'Don't like this country Leave
 https://twitter.com/bfraser747/status/797439486569246720/video/1¶",2.8K,7.8K,11.3K
"Laura
2021 looks like 2020",@Les1442,2019-02-17T23:59:41.000Z,"Exactly how I see it.  If you disrespect the flag, the symbol of our freedom, the symbol of the most blessed and powerful country in the world, you don't deserve to be in the US.  If 
@realDonaldTrump
 isn't your president, please go live somewhere elseù.  Well Said!",,,1
Randall,@4RANDALL1,2019-02-17T23:57:59.000Z,"Savage? Yeah. He's okay.
 The best!Savage? Yeah. He's okay.
 The best!",,1,1
WHIP Radio,@WHIPRADIO,2019-02-17T23:58:23.000Z,"This week from our WHIP Weekly News Crackdown, we cover the national emergency declared by 
@realDonaldTrump
 to obtain funding for his border wall. In other news, measles are making a scary comeback, & taxes are making people angry. Catch it all right here: http://bit.ly/2Iu17r4",,1,2
Eric Slater,@ericsslater,2019-02-17T23:57:28.000Z,"Right. The Democrats purposely rigged the election so that they would lose the presidency. Delusional much? You give yourself away with your projection. The election was rigged, all right. By you and your puppetmaster Putin.Right. The Democrats purposely rigged the election so that they would lose the presidency. Delusional much? You give yourself away with your projection. The election was rigged, all right. By you and your puppetmaster Putin.",,,2
Penelope Maynard,@penelope7usa,2019-02-16T07:35:40.000Z,"4 Tanzanians gang-raped a girl in Idaho. IDAHO.

ALL ARE HERE LEGALLY

Craven MAGA shills will never tweet this to their addled followers.

Kushner & 
@SecNielsen
 will never tell 
@realDonaldTrump
.

But keep reprimanding 
@AnnCoulter
, she's what ails America.Tanzanian Refugees Arrested for Gang Rape of 18-Year-Old Idaho Woman
From left to right, Elias Lupango, Rashidi Mulanga, Swedi Iyombelo. (KTVB) Three men and a teenage boy were arrested for a gang rape in Kuna, Idaho. The men face life in prison if convicted. Iyombe...
thegatewaypundit.com",631,990,1.2K
ELIANA BENADOR,@ElianaBenador,2019-02-17T23:57:55.000Z,I did.,,1,2
Taryn from the Bay,@TarynStanford,2019-02-17T23:58:08.000Z,"You're quoting a pill popping conservative rage ape?

Nuff said.You're quoting a pill popping conservative rage ape?

Nuff said.",1,3,9
@Juni,@Juni,2019-02-17T23:59:52.000Z,Wow! So funny! Dumb turds! He couldn't run!Wow! So funny! Dumb turds! He couldn't run!,8,,2
Thorsten,@Airvooocht,2019-02-18T12:22:08.000Z,"Since November 9, 2016... people actually believe Trump's lies and his distorted view of the reality of a world in the 21st century. It is amazing.  Have the USA failed to educate 37% of the population to think clearly?Since November 9, 2016... people actually believe Trump's lies and his distorted view of the reality of a world in the 21st century. It is amazing.  Have the USA failed to educate 37% of the population to think clearly?",216,173,1.4K
Mark Leonard,@markandjonathan,2019-02-18T23:54:47.000Z,"Remember, you can thank the Liberal Spineless educator's in our Colleges and Universities.
#MAGA 
#buildthewall 
#BuildTheWallNow",,,3
LittleFire,@AvantTrey,2019-02-18T23:56:59.000Z,"Bro hang it up! At this point there is 2 factions and neither is ever going to change how they see you. You have your Base, aka The Cultù and you have the rest of the world that sees straight through you. Use your executiveù time more usefully!
#Resist
#FBR
#NotMyPresidentBro hang it up! At this point there is 2 factions and neither is ever going to change how they see you. You have your Base, aka The Cultù and you have the rest of the world that sees straight through you. Use your executiveù time more usefully!
#Resist
#FBR
#NotMyPresident",,2,1
IMMarine,@oldduckboard2,2019-02-18T23:57:17.000Z,"Are you listening America, we the people are the GOVT. Time to remove the RUSSIAN ASSET.  Show what we can do as a collective.  We have the pwer to remove him.  Start calling your Senators both GOP and Dems put pressure to impeach!#MARINESagainstTrump #TrumpAre you listening America, we the people are the GOVT. Time to remove the RUSSIAN ASSET.  Show what we can do as a collective.  We have the pwer to remove him.  Start calling your Senators both GOP and Dems put pressure to impeach!#MARINESagainstTrump #Trump",2,4,16
John McIntyre,@forknthroad201,2019-02-18T23:55:56.000Z,The most authoritative President in history talking about democracy while he pushes executive branch overreach to a constitution crisis. Remove Trump from office.The most authoritative President in history talking about democracy while he pushes executive branch overreach to a constitution crisis. Remove Trump from office.,1,2,10
Michael Miller,@Michael60274336,2019-02-18T23:55:25.000Z,I'm kinda good with the  current President not being buddies with what nearly destroyed the country.I'm kinda good with the  current President not being buddies with what nearly destroyed the country.,,,2
Samantha Dunaway,@SamanthaaD45,2019-02-18T23:57:30.000Z,She also was most likely a part of the #JussieSmolettHoax!!! #antilynchingbill #coreybooker tooShe also was most likely a part of the #JussieSmolettHoax!!! #antilynchingbill #coreybooker too,,,2
Chris,@InwardSmirch,2019-02-18T23:56:03.000Z,"You can report back on whether his reforms are any good, once you get to sample some jail time for yourself. Any time now, eh, Jr? You may want to rethink the beard before you go in there.You can report back on whether his reforms are any good, once you get to sample some jail time for yourself. Any time now, eh, Jr? You may want to rethink the beard before you go in there.",4,,19
Dr. DaShanne Stokes,@DaShanneStokes,2019-02-18T23:55:18.000Z,"Even with all that money, 
@realDonaldTrump
 , you can't buy half the class and dignity that President Obama has without saying a word.

#HappyPresidentsDayObama",11,86,217
SaveTheJobs,@SaveTheJobs,2019-02-18T23:58:08.000Z,How about doing the same thing and leaving office?How about doing the same thing and leaving office?,,,11
Lisa H Turnage,@LisaTurnage12,2019-02-18T23:56:22.000Z,See who's not in the pic? And I'm not talking about Trump. Bwahahaha See who's not in the pic? And I'm not talking about Trump. Bwahahaha ,1,,1
TimSurf6,@TimJeep6,2019-02-18T23:58:56.000Z,Dude why do your tweets look like a ransom note?  [JUST] tYpE (it) oUT normallyDude why do your tweets look like a ransom note?  [JUST] tYpE (it) oUT normally,2,,4
Troy,@cowboytroy321,2019-02-18T23:05:45.000Z,You don't have to like it but you do have to respect the fact that he is your presidentYou don't have to like it but you do have to respect the fact that he is your president,4,,1
common_sense,@OwensTher,2019-02-18T23:57:36.000Z,"I don't have to respect anything, especially anything Orange Julius Caesar does.",1,,5
SaveTheJobs,@SaveTheJobs,2019-02-18T23:57:21.000Z,Progress towards removing you? Woohoo!!Progress towards removing you? Woohoo!!,,,5
Lastcall,@Lastcal56064443,2019-02-18T23:55:40.000Z,"We would like to stand for freedom and democracy in the US too, rather than the current attempted dictatorshipWe would like to stand for freedom and democracy in the US too, rather than the current attempted dictatorship",,,3
Hacunda,@RobinFalsehood,2019-02-18T23:56:18.000Z,I doubt you're a real personI doubt you're a real person,1,,3
Ginni Scott,@ginnivotes,2019-02-18T23:58:07.000Z,"Poor, poor Jr.  He still thinks daddy cares about prison reform.  Will someone tell him it's self-serving?  Maybe something will improve by the time you get there, buddy.  #ticktockPoor, poor Jr.  He still thinks daddy cares about prison reform.  Will someone tell him it's self-serving?  Maybe something will improve by the time you get there, buddy.  #ticktock",,1,4
CarpenterMan Human scum,@CarpenterMan123,2019-02-18T21:44:17.000Z,Doesn't know him!Doesn't know him!,2,1,41
Bob Demyen,@sk8dad93,2019-02-18T23:55:06.000Z,Met him maybe once or twice.,1,,34
Daily Mail US,@DailyMail,2019-02-18T16:37:51.000Z,"Malia Obama's secret Facebook account reveals just how much former First Daughter hates Donald TrumpMalia Obama's secret Facebook account reveals anti-Trump photos
The Facebook page operates under a pseudonym and does not appear to have been publicly updated since 2017. Malia graduated high school in 2016 then took a gap year.
dailymail.co.uk",6.8K,4.3K,4.8K
New Colossus,@New_Colossus_,2019-02-18T23:57:08.000Z,"I hate 
@realDonaldTrump
 too, and it's not a secret.",,,13
Kevin Coan,@kcmedia,2019-02-18T23:58:39.000Z,"Well Mr Resident, you certainly know lies! If a coup were possible you'd need to blame 60%+ of the American people. You LOST the popular vote, remember?Well Mr Resident, you certainly know lies! If a coup were possible you'd need to blame 60%+ of the American people. You LOST the popular vote, remember?",1,1,12
BallyD,@DaveBall65,2019-02-18T23:56:43.000Z,"Your
calling 
out 
people 
for LYING???????Your
calling 
out 
people 
for LYING???????",,,19
"Dr. Rebel P
#BLM",@RebelPussy,2019-02-18T23:56:36.000Z,"I'll show you a fucking emergency, 
@realDonaldTrump
, you prick.Quote Tweet
StanceGrounded
@_SJPeace_
 ¬∑ Feb 18, 2019
THIS IS A NATIONAL EMERGENCY

Flint residents still don't have CLEAN WATER. Families have to wait for hours to get clean water & not everybody waiting is even guaranteed of that. They are turned away once the supply runs out.

Clean water is a HUMAN RIGHT!

RETWEET FOR FLINT 
Show this thread",,18,24
Mike Church-Michael I The Republic of Kinglandia,@TheKingDude,2019-02-18T23:56:30.000Z,"Today's Mike Church Show is available for listen/download/archive etc: 
@realDonaldTrump
 & The 25th Amendment Coup, Now Do You See The Menace of The #DeepState? Time to #RethinkTheAmericanUnion & #EXIT 'Muricah/Blobistan!The Mike Church Show: Trump & The 25th Amendment Coup, Now Do You See...
Mandeville, La Time  Red Pill Topics & Headlines 6:15 Welcome to the Mike Church Show on Call the show            844-5CRUSADE   Patrick Caddeli has died. 1950-2019 Eternal rest grant unto him, O...
mike-church-show.crusade-channel.libsynpro.com",,2,
A C,@SoscappyC,2019-02-18T23:58:49.000Z,How come Rosenstein has not at a minimum been  suspended at this point? Why is he still employed? What does it take to arrest these clowns?How come Rosenstein has not at a minimum been  suspended at this point? Why is he still employed? What does it take to arrest these clowns?,2,1,2
EHeels10,@EHeels10,2019-02-18T23:55:44.000Z,"He hasn't done one damn thing for Americans who dont A) reside in his family/inner circle; B) work for Fox News; C) have $1 million in the bank. Turn off Fox News, for god's sake.He hasn't done one damn thing for Americans who dont A) reside in his family/inner circle; B) work for Fox News; C) have $1 million in the bank. Turn off Fox News, for god's sake.",,2,4
Kendall Witherspoon,@thinkspoon,2019-02-18T23:55:48.000Z,One word Junior: Adoptions! One word Junior: Adoptions! ,,,6
Bryan Elliott - ŒºŒ©,@fordiman,2019-02-18T23:58:57.000Z,"You know, I'm selling this bridge... I can let it go _real_ cheap for the right buyer.",,1,14
Krys10iam,@krys10iam,2019-02-18T23:45:44.000Z,"Um, they would be requesting asylum, which is legal. Just like the others he's been trying to block from entry and put in cages.Um, they would be requesting asylum, which is legal. Just like the others he's been trying to block from entry and put in cages.",2,,14
TRUMPTRAIN2020,@michaelcarey49,2019-02-18T23:58:28.000Z,Those people aren't fleeing government oppression. Stop being such a tool. The Venezuelan people are truly oppressed and have a VALID asylum claim.,,,
AMERICAN PATRIOT,@TroyAle52891286,2019-02-18T23:55:30.000Z,"Yes, I think it can be done during a National Emergency without a Government shutdown. Timing is everything.Yes, I think it can be done during a National Emergency without a Government shutdown. Timing is everything.",2,,2
DutigadProudNationalist,@Dutigad1,2019-02-18T23:59:01.000Z,"You bet we're smart. #BestPresidentEver and proud of you. Keep the faith and enjoy serving the Lord and His people, the rest can just scowl away.You bet we're smart. #BestPresidentEver and proud of you. Keep the faith and enjoy serving the Lord and His people, the rest can just scowl away.",,,1
Jaime Jorn,@JaimeJorn,2019-02-18T23:56:19.000Z,I see you're playing your greatest hits album today.I see you're playing your greatest hits album today.,,1,13
ùî∏ùïüùïüùïíùïìùïñùïùùïùùïñ ùï•ùïôùïñ ùïåùïüùïùùïöùïúùïñùïíùïìùïùùïñ,@MsMoxyNYC,2019-02-18T23:58:55.000Z,Discussing a process from the constitution is not illegal and neither would be invoking the 25th if your VP/cabinet had any decency which they do notDiscussing a process from the constitution is not illegal and neither would be invoking the 25th if your VP/cabinet had any decency which they do not,,,4
EHeels10,@EHeels10,2019-02-18T23:56:01.000Z,Left office in 2017.,2,,11
Veryfried Account,@Acute_Tweetment,2019-02-18T23:57:04.000Z,"I don't trust the liar 
@realDonaldTrump
 at all. Not one word or action. 

It's Americaî& I'm allowed to make my own decisions on whom I choose to trust.

Including presidents. Especially the fake ones planted by putin. 

He was pre-planned & supported by a hostile foreign power.GIF",,1,3
margaret c,@margculbster,2019-02-18T23:55:17.000Z,"You are talking about Donald Trump, right?? The guy who thinks you need ID to *buy groceries*?? He's the clueless American. He is also the only possible Manchurian candidate we've had. His campaign manager is now in jail & viewed by half the country as a Russian asset!!You are talking about Donald Trump, right?? The guy who thinks you need ID to *buy groceries*?? He's the clueless American. He is also the only possible Manchurian candidate we've had. His campaign manager is now in jail & viewed by half the country as a Russian asset!!",1,,4
Nice Calf Haver,@pharmasean,2019-02-18T23:56:29.000Z,You suckYou suck,,1,28
VENUS,@YemayaSeaStar,2019-02-18T23:59:27.000Z,how quickly they forget...how quickly they forget...,1,1,11
Rep. Nadler,@RepJerryNadler,2019-02-18T23:52:44.000Z,"Thanks Brad.  It was great to join you & 
@MoveOn
 and so many New Yorkers in Union Square today protesting 
@realDonaldTrump
 #FakeEmergency.  As I said the real emergency is that he might get away with it.Quote Tweet
Brad Lander
@bradlander
 ¬∑ Feb 18, 2019
Really have to love this: @RepJerryNadler is teaching us about Oliver Cromwell & referencing the poli sci book How Democracies Dieù at the @MoveOn #FakeEmergency rally!",44,249,865
LCP,@MyPlateauLife,2019-02-18T23:56:53.000Z,"Rep. Nader, please do everything in your power to investigate and hold EVERYONE accountable. Trump was not anointed king, he is a con who surrounds himself with corrupt and criminal loyalists.",1,,5
James Royse,@realpostaljim,2019-02-18T23:54:44.000Z,Then you need to read a little.  Clinton left a surplus in the treasury and Bush spent it all and then some.  He started two wars and collapsed the financial system and left America in sad shape.  Obama spent money to bring the country back and now trump is spending much moreThen you need to read a little.  Clinton left a surplus in the treasury and Bush spent it all and then some.  He started two wars and collapsed the financial system and left America in sad shape.  Obama spent money to bring the country back and now trump is spending much more,4,,1
Hollywood Resistance,@BettinaViviano,2019-02-18T23:57:59.000Z,"And if you wanted to pretend to be educated, you might read Reckless Endangerment which explains how THE DEMOCRATS crashed the economy.",2,,
Karoli,@Karoli,2019-02-18T23:48:00.000Z,"UPDATED: We know where Roger Stone got that image...it wasn't some rando website.  
@crooksandliarsUPDATE 3: Roger Stone Apologizes To Judge Amy Berman Jackson After Putting Her In Crosshairs
After Judge Amy Berman Jackson placed a gag on his attorneys but not on him, Roger Stone put her image online with crosshairs behind her. A cue for the QAnons?
crooksandliars.com",29,282,386
